完	60
早	60
甾	60
翟	60
責	60
𦭝	60
㐬	59
㔾	59
倉	59
双	59
叚	59
朿	59
盍	59
監	59
蜀	59
釒	59
雲	59
霝	59
龙	59
𤇾	59
③	58
〢	58
厷	58
啇	58
喿	58
壴	58
孛	58
帚	58
廣	58
旡	58
旱	58
睪	58
英	58
要	58
龠	58
升	57
右	57
垔	57
宜	57
川	57
疌	57
習	57
詹	57
丕	56
冈	56
后	56
呈	56
害	56
希	56
從	56
旨	56
更	56
艸	56
蒙	56
𡗜	56
乂	55
仌	55
代	55
凶	55
奴	55
尔	55
沙	55
离	55
舛	55
芻	55
菐	55
襄	55
𠕁	55
⑤	54
㐌	54
㚇	54
丅	54
侯	54
允	54
囟	54
夅	54
專	54
敢	54
来	54
柔	54
爰	54
矞	54
任	53
兔	53
冓	53
冗	53
匊	53
叟	53
唐	53
壹	53
貢	53
賁	53
隶	53
執	52
容	52
昏	52
杀	52
異	52
若	52
龴	52
丮	51
亦	51
冄	51
卂	51
夸	51
官	51
巤	51
畏	51
畢	51
累	51
臭	51
臿	51
華	51
隻	51
⑥	50
⺼	50
典	50
夆	50
定	50
尹	50
居	50
布	50
庸	50
明	50
曹	50
柬	50
桑	50
業	50
皆	50
知	50
豊	50
貞	50
賓	50
農	50
麗	50
⑦	49
万	49
三	49
个	49
乛	49
争	49
亐	49
勾	49
友	49
叔	49
叜	49
名	49
夷	49
建	49
敦	49
曳	49
沓	49
烏	49
系	49
舍	49
萬	49
龰	49
𠦝	49
𢆰	49
乏	48
厥	48
呆	48
复	48
夗	48
夹	48
如	48
孝	48
尒	48
崔	48
斬	48
旧	48
电	48
瞿	48
翁	48
耎	48
蒦	48
𣪊	48
化	47
原	47
参	47
号	47
向	47
宣	47
寽	47
尊	47
屈	47
年	47
死	47
灰	47
疑	47
羅	47
辱	47
𠂇	47
𠬶	47
𦓔	47
与	46
否	46
太	46
寺	46
延	46
廷	46
敫	46
某	46
胡	46
草	46
連	46
龶	46
𤣩	46
𦐇	46
互	45
冏	45
单	45
史	45
呂	45
寧	45
市	45
攸	45
敄	45
既	45
毚	45
禹	45
聶	45
般	45
贊	45
𠂢	45
𠃍	45
並	44
冥	44
坴	44
奉	44
妥	44
將	44
屋	44
帶	44
廉	44
朁	44
步	44
無	44
牟	44
當	44
素	44
育	44
逢	44
鼎	44
𠫓	44
㒸	43
串	43
乎	43
会	43
兮	43
則	43
外	43
客	43
庚	43
景	43
氣	43
玨	43
能	43
虒	43
象	43
買	43
采	43
𦥯	43
⺌	42
五	42
具	42
幾	42
意	42
才	42
斯	42
樂	42
癸	42
矣	42
秀	42
胃	42
行	42
賴	42
郎	42
𡗗	42
刍	41
区	41
即	41
咢	41
夜	41
帛	41
弁	41
戉	41
戎	41
磊	41
臤	41
荅	41
遂	41
阜	41
魯	41
龜	41
𠆢	41
亅	40
匀	40
吂	40
國	40
幵	40
志	40
武	40
歺	40
義	40
肅	40
解	40
間	40
雍	40
𡿨	40
𢑑	40
𦣞	40
𫇦	40
𫜸	40
㒼	39
䖝	39
兹	39
前	39
勞	39
叉	39
吝	39
契	39
寿	39
巽	39
幷	39
度	39
戚	39
盾	39
礼	39
禁	39
竜	39
索	39
羔	39
翕	39
追	39
那	39
靈	39
黃	39
𣬉	39
𥝢	39
𦣻	39
㝵	38
匋	38
厸	38
受	38
夏	38
庶	38
引	38
忽	38
暴	38
歲	38
炏	38
豦	38
賛	38
霍	38
韱	38
飛	38
𠃓	38
⺕	37
丆	37
制	37
剌	37
固	37
堂	37
奥	37
嬰	37
寅	37
康	37
忍	37
斥	37
最	37
栗	37
段	37
祭	37
興	37
苗	37
黾	37
𠬞	37
㓞	36
乔	36
休	36
充	36
册	36
匡	36
厄	36
厘	36
厤	36
咠	36
困	36
圣	36
妾	36
巂	36
式	36
怱	36
悤	36
昍	36
术	36
燕	36
蔑	36
虘	36
表	36
豖	36
集	36
鬥	36
𠀎	36
𦰩	36
厲	35
吏	35
囚	35
埶	35
夢	35
宅	35
尋	35
尨	35
屏	35
放	35
曰	35
朵	35
皀	35
矍	35
秦	35
耂	35
葛	35
𠇍	35
𠫔	35
𢆉	35
𪠲	35
㇉	34
㐄	34
亚	34
军	34
匽	34
厽	34
奔	34
尧	34
感	34
於	34
朶	34
爽	34
率	34
葉	34
蓋	34
零	34
𡨄	34
𣏋	34
𫶧	34
䏍	33
丄	33
丬	33
伐	33
佥	33
关	33
卝	33
厭	33
哥	33
商	33
嗇	33
展	33
巫	33
微	33
惠	33
戍	33
戠	33
發	33
省	33
突	33
贵	33
過	33
達	33
閒	33
闌	33
麃	33
𠷎	33
𦈢	33
𧰨	33
𰀉	33
𰀪	33
㡀	32
丞	32
乀	32
助	32
卉	32
卢	32
尗	32
弱	32
忩	32
憂	32
敕	32
替	32
甶	32
皃	32
隋	32
𠔼	32
𢀖	32
𫩠	32
㐫	31
㬎	31
之	31
亟	31
兵	31
劦	31
叅	31
吞	31
嚴	31
孟	31
宿	31
彭	31
普	31
盖	31
耆	31
肩	31
胥	31
虚	31
蚤	31
訁	31
賏	31
路	31
齐	31
𦉪	31
丽	30
乳	30
保	30
冐	30
冒	30
卡	30
吴	30
奈	30
妻	30
存	30
密	30
尉	30
對	30
局	30
巩	30
息	30
戌	30
戾	30
扇	30
晋	30
查	30
棥	30
殹	30
灭	30
熏	30
産	30
臬	30
臯	30
花	30
速	30
隊	30
隺	30
龱	30
𠂔	30
丫	29
乖	29
作	29
兩	29
劳	29
吊	29
四	29
囷	29
字	29
守	29
尿	29
岡	29
彑	29
彦	29
愛	29
散	29
昬	29
甹	29
畺	29
眔	29
竟	29
答	29
羌	29
虖	29
質	29
雋	29
養	29
𦥔	29
㐭	28
㫺	28
么	28
亾	28
切	28
圥	28
奏	28
宏	28
尣	28
岑	28
敏	28
旋	28
晏	28
桀	28
殺	28
毒	28
炙	28
